# word	lang_code	lang_name	definition_en	definition_lang	glyph_string
concept_103	fr	French	concept_103	concept_103	✬○✹☯✺⚝▲✩◌♣△✧◌♣◔☀⚝✺✸✰✶✮✩▲✼⚚✸✰✫▼◈✾◒☽✾◈♣◌★◍◌♣⚛✽◒☽✬○♣◌★◍◐☆☯✹◍★◍★☀◔⚛✽
concept_103	de	German	concept_103	Konzept_103	✾◈✭●☯✹◔☀⚚✼✯✷●✭▽✪✽⚛✮✶◑☾✿◇◇✿✿◇◌♣♠◆⚜✻◈✾☯✹✸✰○✬●✭✮✶♡◉✪▽♠◆✶✮◍★◆♠✸✰✽⚛✷✯
concept_103	zh-CN	Chinese (Simplified)	concept_103	概念_103	✧△♡◉▼✫◒☽✷✯☼◓✬○✫▼✮✶♠◆✫▼✷✯◕✦◐☆✸✰★◍✼⚚✰✸✽⚛✰✸✪▽◌♣▼✫◌♣♡◉✰✸▼✫✩▲◍★♠◆★◍☀◔
concept_103	zh-TW	Chinese (Traditional)	concept_103	概念_103	✹☯◈✾◌♣✷✯●✭✬○♡◉◇✿✼⚚●✭◒☽◌♣◇✿✿◇✹☯☯✹◔☀⚛✽◉♡✻⚜◑☾☼◓☀◔◉♡✹☯✩▲♠◆◔☀◐☆◓☼✸✰◆♠
concept_103	hi	Hindi	concept_103	संकल्पना_103	✺⚝☀◔✷✯☼◓◈✾⚚✼◕✦✪▽☯✹☆◐⚛✽▲✩◐☆○✬▽✪✻⚜✦◕✸✰●✭✬○◎♤✦◕◉♡♤◎⚛✽✬○✩▲✯✷✸✰☾◑▽✪△✧
concept_103	ar	Arabic	concept_103	Concept_103	◑☾☆◐●✭▼✫♠◆◒☽♤◎♤◎◆♠✽⚛◑☾☆◐✻⚜✪▽○✬◑☾▼✫⚚✼♡◉✽⚛⚜✻✿◇○✬⚚✼◐☆◈✾◕✦✫▼✹☯◍★⚚✼◍★
concept_103	pt	Portuguese	concept_103	conceito_103	✮✶✿◇♠◆✺⚝▽✪◉♡☀◔▽✪✹☯◐☆✮✶✬○☯✹♡◉✮✶✰✸☽◒♠◆⚛✽★◍✯✷☯✹♤◎▼✫▲✩✿◇△✧♣◌◌♣⚚✼⚛✽✹☯
concept_103	bn	Bengali	concept_103	ধারণা_103	✼⚚☆◐▽✪✷✯✽⚛⚚✼☯✹♠◆✮✶✿◇✧△☆◐✼⚚✺⚝▲✩△✧✩▲◕✦◆♠♡◉⚝✺◈✾☯✹◓☼✭●⚛✽☽◒◎♤✿◇✫▼◇✿⚜✻
concept_103	ja	Japanese	concept_103	コンセプト_103	✼⚚✫▼⚜✻✻⚜♡◉△✧☯✹◉♡✭●◕✦☯✹▽✪☼◓✮✶✦◕♠◆◒☽✮✶○✬✫▼☾◑✪▽✷✯✼⚚◔☀✫▼✬○✻⚜◌♣♣◌✻⚜◇✿
concept_103	ko	Korean	concept_103	컨셉_103	✷✯✩▲✫▼✬○★◍★◍⚛✽⚜✻◇✿♠◆◆♠♤◎◑☾✬○♡◉▼✫✼⚚◒☽◒☽⚜✻◇✿♤◎◔☀◈✾⚝✺☾◑✾◈✷✯☾◑⚝✺✮✶▽✪
concept_103	it	Italian	concept_103	concept_103	✸✰✽⚛☆◐◆♠☯✹◑☾◍★✸✰⚚✼♡◉★◍✽⚛☆◐◉♡◒☽◍★⚝✺♣◌●✭◔☀♡◉☆◐✹☯☼◓✻⚜◎♤♣◌✺⚝●✭✫▼⚜✻✾◈
concept_103	tr	Turkish	concept_103	konsept_103	✶✮⚝✺✪▽✩▲⚚✼✼⚚◍★✩▲◕✦✬○●✭◈✾✯✷⚛✽△✧♣◌◍★✫▼✻⚜☼◓✿◇⚜✻✷✯◒☽✧△◎♤✬○◈✾✩▲☯✹⚛✽✪▽
concept_103	vi	Vietnamese	concept_103	khái niệm_103	◔☀★◍☽◒✺⚝◕✦♤◎◌♣✭●✰✸♤◎◒☽✺⚝✯✷✦◕▲✩★◍◒☽△✧◇✿⚝✺✯✷⚛✽▼✫☼◓◇✿✰✸✧△✭●✿◇◎♤◎♤◇✿
concept_103	pl	Polish	concept_103	koncepcja_103	◉♡✺⚝✦◕◑☾✸✰✯✷✸✰⚚✼✯✷▼✫✫▼★◍⚜✻◑☾✬○☾◑♠◆⚚✼✺⚝✷✯▼✫✧△●✭✻⚜⚚✼✩▲✽⚛♤◎✶✮✿◇✹☯✪▽
concept_103	uk	Ukrainian	concept_103	концепція_103	◌♣▲✩◆♠✾◈◓☼▽✪◈✾✩▲◌♣✩▲✹☯☼◓♤◎✪▽☼◓✺⚝◕✦✹☯▽✪♠◆✺⚝◇✿◕✦★◍✶✮✦◕☀◔⚚✼☾◑⚚✼✷✯✿◇
concept_103	id	Indonesian	concept_103	konsep_103	☆◐✭●▲✩⚛✽★◍♣◌✯✷✸✰◎♤☀◔◌♣✶✮✾◈◔☀◍★✻⚜✫▼△✧◓☼✭●♣◌★◍◍★◇✿✫▼✶✮☼◓▽✪✼⚚✦◕✬○▽✪
concept_103	ms	Malay	concept_103	konsep_103	✭●◕✦▼✫✶✮✧△✬○⚛✽●✭△✧◔☀♣◌◒☽☯✹✶✮✯✷☯✹✸✰●✭☆◐✦◕♡◉⚛✽✷✯✫▼♡◉♠◆✷✯♣◌⚚✼♣◌◓☼✪▽
concept_103	th	Thai	concept_103	แนวคิด_103	✪▽✺⚝◎♤♠◆✦◕◓☼☽◒☼◓⚛✽♡◉✾◈◔☀☆◐✮✶✰✸◈✾◓☼✦◕✮✶✮✶◔☀▲✩◑☾✽⚛✶✮☆◐◎♤⚝✺✾◈☆◐✮✶⚝✺
concept_103	ta	Tamil	concept_103	கருத்து_103	✭●✫▼✿◇✼⚚▽✪♡◉⚛✽♤◎◈✾✪▽☾◑✯✷✭●✶✮✫▼▽✪⚛✽♠◆♤◎△✧✹☯✾◈✯✷◈✾⚜✻♠◆♠◆☾◑⚛✽▼✫✪▽●✭
concept_103	te	Telugu	concept_103	భావన_103	✸✰◎♤☆◐♡◉◎♤✿◇✽⚛◕✦✫▼✩▲♠◆✻⚜✦◕◔☀✾◈◇✿✰✸☾◑⚝✺✸✰◕✦✷✯✭●⚜✻◔☀✫▼✷✯○✬◓☼◔☀✯✷▽✪
concept_103	mr	Marathi	concept_103	संकल्पना_१०३	◍★◐☆⚝✺✷✯✹☯◆♠✿◇◌♣♣◌✿◇✷✯★◍♤◎✯✷✽⚛◆♠✶✮♡◉✷✯♣◌✮✶◒☽✹☯◑☾◐☆✫▼○✬✪▽☀◔♤◎✯✷✫▼
concept_103	gu	Gujarati	concept_103	ખ્યાલ_103	⚝✺◆♠▼✫◕✦⚝✺◒☽⚛✽✬○♣◌☽◒▼✫⚛✽▲✩✮✶○✬◉♡♤◎◓☼✰✸●✭✧△✯✷✷✯☀◔◔☀☼◓✮✶✼⚚⚝✺✸✰◌♣☼◓
concept_103	fa	Persian	concept_103	مفهوم_103	⚚✼✯✷⚚✼✽⚛♡◉◈✾☼◓✸✰♤◎✽⚛✮✶◒☽◒☽✧△✺⚝✼⚚◓☼◆♠✺⚝✻⚜⚜✻☀◔△✧✭●✰✸◈✾✪▽☆◐●✭○✬◇✿✰✸
concept_103	iw	Hebrew	concept_103	מושג_103	☆◐◑☾☽◒◇✿♣◌♣◌✹☯✿◇✾◈✿◇☯✹✫▼✩▲◈✾◐☆✧△✿◇✼⚚✦◕♠◆✪▽▲✩▲✩✿◇◈✾✰✸⚛✽◇✿◔☀✸✰◈✾✩▲
concept_103	nl	Dutch	concept_103	concept_103	✶✮♡◉◌♣☆◐✹☯⚚✼✰✸✻⚜☆◐✼⚚♡◉◒☽★◍◉♡◓☼♤◎◒☽◐☆☀◔◓☼⚛✽◆♠☽◒✺⚝✸✰✹☯◓☼◐☆✩▲⚝✺♣◌♠◆
concept_103	sv	Swedish	concept_103	koncept_103	▲✩◓☼✶✮◌♣◌♣○✬▽✪◒☽●✭♡◉◎♤⚚✼✺⚝☾◑◈✾✽⚛✪▽✺⚝▲✩◍★△✧⚜✻⚝✺✹☯✷✯◓☼◑☾⚚✼✸✰◍★♣◌✧△
concept_103	no	Norwegian	concept_103	konsept_103	●✭⚜✻✹☯▽✪☼◓♠◆◈✾✻⚜◒☽✩▲△✧♣◌⚜✻◉♡⚜✻☯✹✪▽⚜✻✺⚝♠◆✿◇♠◆☀◔✾◈○✬▲✩☼◓✽⚛◑☾☼◓✺⚝▽✪
concept_103	da	Danish	concept_103	koncept_103	☆◐✭●☼◓☯✹☾◑✪▽⚛✽◈✾✰✸☽◒☾◑✶✮☼◓✫▼◓☼▽✪✾◈△✧♡◉✸✰✰✸▲✩✿◇☾◑⚝✺✫▼✦◕✸✰⚛✽⚜✻★◍✬○
concept_103	fi	Finnish	concept_103	käsite_103	♡◉☯✹♤◎●✭☆◐✮✶♡◉✿◇♣◌◌♣◌♣♡◉◑☾♤◎✻⚜✮✶☆◐☀◔▽✪☽◒✬○☾◑▼✫✬○☼◓✬○✻⚜★◍▽✪☽◒✷✯⚚✼
concept_103	cs	Czech	concept_103	koncept_103	✼⚚✮✶●✭♠◆▼✫✭●♠◆✾◈✬○▽✪✰✸✸✰✭●✼⚚♣◌♤◎✾◈✫▼✺⚝○✬✺⚝◇✿◌♣♠◆☽◒♡◉◇✿♡◉◈✾✾◈✾◈⚛✽
concept_103	ro	Romanian	concept_103	concept_103	♤◎♡◉✭●◔☀◈✾✹☯✻⚜✫▼⚝✺☽◒✰✸✿◇▼✫▽✪▼✫✮✶◐☆◇✿☽◒◔☀✽⚛✭●✫▼◈✾☀◔✩▲◎♤◈✾⚛✽✷✯○✬♡◉
concept_103	hu	Hungarian	concept_103	koncepció_103	◍★☆◐◇✿✩▲◑☾♠◆⚝✺☼◓✺⚝♠◆☯✹✻⚜♣◌◉♡♠◆◒☽◎♤★◍⚚✼◌♣☽◒✻⚜△✧○✬♠◆◍★✬○♣◌◉♡✧△✰✸✽⚛
concept_103	el	Greek	concept_103	έννοια_103	⚝✺✷✯✫▼✫▼⚜✻✩▲☾◑◌♣♠◆◆♠✾◈▽✪◔☀★◍✩▲⚝✺○✬⚝✺♣◌✶✮◑☾✯✷✦◕✹☯♣◌✷✯▽✪☯✹◒☽○✬☆◐✼⚚
concept_103	sr	Serbian	concept_103	концепт_103	♤◎✬○◕✦◆♠✷✯☽◒✬○✽⚛◈✾✩▲⚚✼✾◈●✭◈✾✪▽♤◎☆◐◎♤◈✾★◍✧△△✧●✭✬○♣◌♤◎✦◕✬○✺⚝◈✾✦◕✸✰
concept_103	hr	Croatian	concept_103	koncept_103	◔☀✪▽◕✦▽✪✾◈●✭◌♣☀◔◓☼⚛✽★◍◈✾◇✿✶✮⚝✺✾◈✫▼◇✿◎♤⚝✺⚚✼✧△✼⚚✻⚜★◍◈✾♣◌▼✫✮✶✬○▼✫◌♣
concept_103	bg	Bulgarian	concept_103	концепция_103	♡◉▽✪◔☀▽✪✾◈⚝✺☼◓✰✸☯✹♣◌✶✮♠◆⚛✽◉♡✪▽✬○◎♤✰✸✶✮✽⚛✪▽◈✾♠◆✩▲✶✮✺⚝✾◈✾◈◈✾★◍✹☯◐☆
concept_103	sk	Slovak	concept_103	pojem_103	✯✷✺⚝☽◒◔☀◇✿☼◓✮✶✮✶✹☯▲✩✭●◉♡◓☼●✭✰✸✧△✪▽☼◓✹☯◆♠✷✯✪▽☀◔☾◑✶✮⚝✺☽◒✩▲△✧◍★✬○★◍
concept_103	sl	Slovenian	concept_103	koncept_103	✪▽⚚✼◈✾●✭◆♠◐☆○✬◉♡⚝✺☯✹✰✸✭●◍★◆♠✮✶⚚✼♡◉☆◐◌♣●✭◒☽✮✶✸✰◎♤✭●☾◑✺⚝✼⚚▽✪△✧◕✦✬○
concept_103	et	Estonian	concept_103	mõiste_103	✺⚝▼✫⚛✽✬○○✬♡◉✧△✿◇◐☆▼✫✸✰✿◇●✭✭●✦◕✺⚝♠◆♠◆✶✮⚝✺♤◎✭●◉♡✧△⚜✻✷✯★◍▼✫◓☼☼◓✧△✸✰
concept_103	lv	Latvian	concept_103	koncepcija_103	⚝✺✿◇✧△▼✫✬○▲✩☾◑★◍✽⚛✸✰○✬△✧✿◇✯✷⚜✻⚜✻◕✦◉♡✿◇✩▲◓☼◇✿●✭◇✿◍★✼⚚◔☀♡◉☀◔⚝✺✯✷▼✫
concept_103	lt	Lithuanian	concept_103	koncepcija_103	✷✯✶✮☯✹✸✰✹☯☽◒✸✰♤◎♣◌✩▲☾◑☼◓⚛✽✫▼◆♠✬○✬○✭●☾◑✮✶✻⚜☾◑✻⚜✻⚜✰✸◍★♣◌♠◆▼✫✭●✼⚚✪▽
concept_103	sw	Swahili	concept_103	Dhana_103	✩▲✾◈♡◉♤◎✾◈▽✪♡◉✧△◉♡◈✾☼◓☽◒☀◔♠◆✯✷⚚✼✾◈✭●☯✹✭●✫▼☆◐☯✹◕✦✶✮✰✸♤◎★◍✻⚜☀◔✽⚛☽◒
concept_103	zu	Zulu	concept_103	umqondo_103	◇✿★◍✧△✰✸◌♣◕✦✦◕✻⚜◆♠✭●◕✦◈✾✹☯☯✹✷✯♣◌⚝✺✶✮✧△☀◔♠◆♤◎♤◎✷✯◇✿⚛✽♣◌⚛✽✽⚛◈✾◕✦☯✹
concept_103	af	Afrikaans	concept_103	konsep_103	◑☾♡◉◈✾☆◐⚝✺⚛✽✰✸✰✸✿◇✽⚛◌♣◆♠✼⚚✷✯○✬☀◔✯✷◈✾◍★✬○♠◆◐☆▲✩✷✯✻⚜★◍✬○◍★◕✦○✬✽⚛☽◒
concept_103	yo	Yoruba	concept_103	Erongba_103	✮✶◉♡✸✰✪▽◌♣⚝✺✹☯✺⚝★◍♡◉☀◔✻⚜✶✮✯✷✺⚝✽⚛✷✯⚝✺✺⚝✶✮✷✯✭●◇✿✿◇♡◉✫▼☼◓◐☆▽✪✽⚛⚚✼◉♡
concept_103	ig	Igbo	concept_103	Echiche_103	✬○◑☾✯✷✼⚚✼⚚◆♠◍★✻⚜✶✮◉♡☆◐⚛✽☀◔✯✷△✧✿◇✰✸✾◈✽⚛⚜✻◎♤✫▼◍★◔☀○✬✺⚝✸✰◐☆✮✶◑☾◉♡☀◔
concept_103	am	Amharic	concept_103	ፅንሰ-ሀሳብ_103	△✧✮✶★◍✻⚜☆◐⚛✽☼◓♠◆◕✦⚚✼◉♡✻⚜◇✿◈✾✿◇◉♡☆◐♤◎✿◇✦◕✸✰◐☆☯✹⚝✺✭●✷✯✪▽☾◑♣◌✺⚝✦◕◕✦
concept_103	sq	Albanian	concept_103	koncept_103	✯✷◍★◐☆▼✫☯✹◎♤⚝✺◉♡✫▼◓☼○✬○✬✷✯☼◓✰✸☯✹◕✦♤◎✹☯✮✶◉♡✪▽▼✫●✭✯✷♠◆◑☾◌♣✭●✶✮◉♡☽◒
concept_103	az	Azerbaijani	concept_103	Concept_103	◓☼✯✷◉♡✦◕⚝✺♡◉✬○◒☽★◍✪▽✾◈✻⚜◉♡✮✶▽✪◉♡✻⚜✫▼✿◇◌♣✶✮◌♣▲✩♡◉☽◒☼◓✹☯⚚✼◍★✧△◉♡✻⚜
concept_103	eu	Basque	concept_103	kontzeptua_103	✬○⚝✺▲✩✭●✰✸✰✸◍★◎♤✬○✽⚛✾◈◆♠♠◆✼⚚◌♣✷✯▽✪♡◉⚜✻✹☯◑☾✺⚝✷✯⚝✺✶✮✩▲✷✯◑☾✼⚚✶✮✷✯△✧
concept_103	be	Belarusian	concept_103	канцэпцыя_103	✧△✺⚝♤◎☽◒✺⚝◕✦▲✩♤◎✰✸△✧☆◐☆◐◇✿☾◑✶✮✧△☆◐♡◉◉♡●✭◇✿✦◕✪▽☀◔◐☆⚜✻✯✷●✭✰✸☾◑✺⚝◑☾
concept_103	bs	Bosnian	concept_103	koncept_103	✼⚚▽✪⚛✽✺⚝⚛✽☀◔✺⚝☽◒☼◓⚚✼◕✦⚛✽◓☼✶✮✷✯✺⚝✭●☼◓◓☼⚚✼✾◈⚜✻♤◎✻⚜✰✸♠◆◑☾●✭♤◎◓☼○✬✾◈
concept_103	ca	Catalan	concept_103	concepte_103	◆♠☾◑✧△⚛✽✭●✪▽◑☾✶✮✯✷✽⚛▼✫☀◔⚜✻▲✩✬○✾◈✾◈⚚✼☼◓☽◒○✬✩▲☽◒✯✷✻⚜☯✹◌♣✦◕⚜✻▲✩♣◌☼◓
concept_103	eo	Esperanto	concept_103	koncepto_103	☯✹◐☆▼✫✮✶◑☾✭●✿◇◐☆◒☽◑☾◕✦◒☽✻⚜✹☯◈✾☼◓♣◌◒☽✺⚝⚝✺✻⚜◉♡◆♠◌♣✷✯◍★●✭◎♤✭●✺⚝☾◑◑☾
concept_103	tl	Filipino	concept_103	Konsepto_103	◍★✸✰◇✿⚝✺▽✪♣◌⚜✻★◍☆◐✩▲✶✮✪▽☾◑✫▼♣◌☾◑✸✰✻⚜✺⚝⚜✻✧△☽◒○✬✭●✭●⚜✻♣◌◈✾✬○✸✰✧△☼◓
concept_103	gl	Galician	concept_103	concepto_103	☆◐✩▲☾◑△✧◐☆☀◔✯✷✫▼◆♠◐☆✧△◌♣✫▼✺⚝✿◇✮✶▽✪◍★✸✰✸✰◆♠✰✸◐☆✻⚜✸✰▲✩○✬♡◉✼⚚⚝✺✼⚚☯✹
concept_103	ka	Georgian	concept_103	კონცეფცია_103	✿◇◕✦✾◈✻⚜◇✿♤◎⚝✺✫▼✯✷✹☯✭●◐☆◈✾⚜✻✯✷▲✩✯✷◉♡✼⚚✯✷✫▼✰✸◉♡♡◉♣◌◆♠▲✩▽✪◕✦✦◕☯✹♤◎
concept_103	is	Icelandic	concept_103	hugtak_103	✬○⚛✽◕✦☽◒✮✶✯✷◈✾✦◕⚝✺◓☼◐☆✾◈✻⚜◉♡☀◔✻⚜✰✸✷✯☽◒✺⚝◑☾✸✰✪▽✹☯◑☾☾◑⚝✺✰✸☼◓✶✮◒☽△✧
concept_103	ga	Irish	concept_103	coincheap_103	☽◒●✭✯✷✧△✶✮▼✫▲✩○✬◔☀✩▲✭●☆◐✫▼✦◕✩▲◆♠✼⚚◓☼☆◐✬○✽⚛◌♣☼◓✸✰✿◇✸✰◑☾☼◓☾◑⚛✽☾◑✬○
concept_103	jw	Javanese	concept_103	Konsep_103	✮✶♠◆✫▼✾◈✭●☼◓♤◎◍★✮✶◌♣✫▼✺⚝✾◈✧△✾◈☾◑▽✪◒☽✩▲✾◈✪▽▲✩▽✪☾◑✽⚛○✬✧△☼◓✬○♣◌✺⚝✸✰
concept_103	kn	Kannada	concept_103	ಪರಿಕಲ್ಪನೆ_103	♡◉✼⚚☆◐✩▲♠◆◐☆✹☯▼✫✼⚚◒☽◔☀✶✮✻⚜☀◔✪▽▽✪◑☾★◍▲✩☾◑⚜✻☯✹✾◈⚚✼☼◓✸✰▽✪☽◒✽⚛✿◇◌♣●✭
concept_103	kk	Kazakh	concept_103	тұжырымдама_103	⚜✻✯✷★◍♣◌✦◕✸✰☯✹◓☼▲✩◈✾⚛✽✹☯⚚✼✦◕⚚✼♠◆✰✸✼⚚⚚✼✿◇✧△◐☆◓☼◇✿☾◑◍★☆◐✸✰✽⚛◑☾✮✶☼◓
concept_103	km	Khmer	concept_103	Concept_103	◉♡✧△◌♣◆♠☼◓✾◈⚝✺◌♣⚚✼◎♤☼◓◈✾✦◕◉♡◉♡◔☀▲✩♣◌✰✸★◍◓☼▼✫✭●◐☆✯✷✰✸▼✫✿◇◑☾♣◌●✭☯✹
concept_103	lo	Lao	concept_103	Concept_103	✬○⚛✽★◍♣◌◓☼♣◌☆◐✬○♣◌◆♠♠◆◉♡✼⚚♡◉◇✿☯✹◇✿◉♡✸✰✰✸◆♠✻⚜✿◇⚚✼▲✩◐☆☼◓✦◕✺⚝♣◌◆♠☀◔
concept_103	la	Latin	concept_103	concept_103	✭●◇✿✶✮▲✩☾◑◎♤▲✩◔☀☾◑♤◎☀◔▽✪✺⚝✯✷✬○♤◎♣◌⚝✺⚚✼◒☽☽◒✼⚚✩▲☼◓◎♤▽✪✸✰⚚✼◈✾◔☀◎♤◔☀
concept_103	mk	Macedonian	concept_103	концепт_103	☯✹♣◌✦◕♤◎◓☼●✭♠◆✽⚛✻⚜◆♠◍★☯✹✭●✸✰♡◉✰✸☆◐☀◔⚜✻✿◇◓☼♤◎✰✸✭●◓☼✦◕✬○◉♡☽◒▲✩♣◌◌♣
concept_103	mg	Malagasy	concept_103	Concept_103	⚛✽♠◆☆◐▲✩✼⚚◎♤✯✷✩▲✽⚛☽◒◎♤☾◑✸✰✾◈○✬⚝✺◐☆▲✩◇✿◎♤✮✶☾◑▽✪◓☼✽⚛♤◎☼◓✶✮✿◇♡◉♣◌△✧
concept_103	ml	Malayalam	concept_103	ആശയം_103	♤◎⚜✻⚜✻✯✷◓☼⚚✼✬○✸✰☆◐♣◌△✧◈✾☆◐◐☆▲✩✦◕✩▲◈✾✩▲✽⚛▼✫◕✦✻⚜◇✿✰✸☼◓◆♠▲✩♠◆◕✦◔☀✾◈
concept_103	mt	Maltese	concept_103	kunċett_103	✬○✭●✽⚛◐☆●✭✯✷♡◉◆♠☆◐☀◔✧△♣◌✭●✰✸★◍⚝✺◇✿△✧✻⚜★◍▼✫☽◒✪▽✬○✺⚝✾◈⚚✼♡◉☀◔○✬◉♡✺⚝
concept_103	mi	Maori	concept_103	ariā_103	◕✦♣◌★◍✬○✿◇✰✸✿◇✽⚛✫▼✪▽▲✩☽◒✪▽⚛✽♣◌○✬▲✩✸✰✭●○✬★◍⚝✺▼✫☼◓☼◓✮✶⚝✺✯✷✫▼★◍✩▲●✭
concept_103	mn	Mongolian	concept_103	үзэл баримтлал_103	☆◐◍★✾◈⚛✽✫▼◌♣☯✹◌♣✽⚛✪▽☾◑✾◈✯✷✹☯☀◔✿◇☾◑✫▼◕✦☀◔✩▲◆♠◒☽☾◑⚜✻◔☀⚜✻✭●★◍✫▼⚝✺●✭
concept_103	my	Myanmar (Burmese)	concept_103	ConceP_103	△✧☀◔☾◑○✬⚛✽◍★✪▽◎♤⚚✼✿◇◕✦✩▲✹☯✶✮★◍▽✪✷✯◇✿✾◈◒☽✯✷☾◑⚛✽♤◎✰✸⚜✻☯✹✪▽✫▼✺⚝★◍▲✩
concept_103	ne	Nepali	concept_103	अवधारणा_103	◆♠◓☼⚜✻✿◇●✭☆◐♠◆◎♤☼◓♤◎◕✦◔☀◍★✫▼⚛✽◇✿♣◌♤◎◉♡✭●✷✯◈✾✯✷○✬◔☀♠◆✶✮✻⚜△✧△✧⚚✼✦◕
concept_103	or	Odia	concept_103	ଧାରଣା_103	✩▲⚝✺⚝✺✯✷◍★✿◇◈✾◕✦♣◌●✭⚝✺✻⚜☆◐◈✾✮✶✩▲☯✹✺⚝⚝✺✰✸✦◕☀◔◓☼◆♠◐☆✪▽◆♠◉♡◐☆○✬✭●✪▽
concept_103	ps	Pashto	concept_103	مفهوم_103	◍★◐☆♡◉◒☽♣◌☼◓●✭●✭♠◆◓☼♡◉✶✮✶✮⚜✻✸✰☼◓✻⚜☯✹◎♤☼◓✬○◒☽✬○◓☼◈✾★◍✹☯◎♤☼◓◕✦◓☼◒☽
concept_103	pa	Punjabi	concept_103	ਧਾਰਨਾ_103	✬○♡◉✮✶☼◓◑☾✷✯▼✫✰✸✪▽▲✩✮✶✫▼▼✫☽◒⚜✻△✧✮✶◐☆♤◎✾◈✬○✽⚛✿◇⚜✻☆◐✶✮✬○▼✫▲✩✼⚚◉♡⚝✺
concept_103	sm	Samoan	concept_103	manatu :103	♠◆♡◉✺⚝◌♣◈✾✸✰☽◒◉♡★◍◎♤♡◉◒☽✼⚚☯✹✹☯☾◑◎♤✦◕◍★♡◉▽✪△✧♤◎✯✷☆◐✿◇✫▼♣◌☽◒◔☀⚜✻◔☀
concept_103	gd	Scots Gaelic	concept_103	bun-bheachd_103	◕✦◌♣✹☯✩▲✯✷✾◈◆♠✬○☽◒◑☾◎♤✬○▼✫⚝✺✪▽◒☽◎♤✽⚛☽◒◕✦✾◈☽◒☼◓◉♡✰✸✼⚚✶✮✰✸◉♡⚜✻✸✰◉♡
concept_103	st	Sesotho	concept_103	Concept_103	♣◌✺⚝◍★☼◓⚚✼◍★★◍◔☀☾◑◉♡☀◔✿◇✫▼☼◓▲✩♡◉✶✮▲✩⚝✺✩▲✶✮⚛✽✯✷◕✦☼◓✿◇◔☀✾◈▲✩◉♡▲✩✫▼
concept_103	sn	Shona	concept_103	pfungwa_103	⚝✺✻⚜✫▼☯✹✼⚚◎♤☾◑✰✸✦◕◕✦✸✰♣◌◎♤✫▼◔☀○✬◎♤☾◑✯✷♡◉✺⚝◑☾○✬✪▽✦◕☆◐☼◓✸✰★◍✾◈⚚✼☾◑
concept_103	sd	Sindhi	concept_103	تصور_103	✸✰✦◕✾◈☼◓▽✪◇✿☾◑☆◐▼✫✯✷☾◑⚚✼✬○◑☾★◍✬○✫▼◆♠✯✷▲✩✮✶◆♠●✭✩▲◒☽☆◐✪▽♠◆♣◌⚛✽◆♠▽✪
concept_103	si	Sinhala	concept_103	සංකල්පය_103	✼⚚⚜✻✿◇◒☽✷✯✯✷✽⚛⚚✼☯✹☼◓✬○✻⚜✪▽✸✰◎♤✽⚛✹☯✯✷☯✹✼⚚✰✸☼◓◆♠♠◆✾◈✽⚛✩▲✼⚚○✬✾◈✰✸☽◒
concept_103	so	Somali	concept_103	Fikradda_103	◓☼◆♠◑☾✹☯☼◓●✭▽✪◇✿★◍☆◐▲✩◐☆◔☀◌♣✶✮✬○✷✯✺⚝♡◉◕✦⚛✽☀◔✰✸★◍✪▽☀◔⚛✽◑☾◆♠♤◎●✭✭●
concept_103	su	Sundanese	concept_103	Konsep_103	◑☾⚛✽◆♠✬○▲✩○✬⚛✽▽✪✬○△✧✾◈✩▲★◍◇✿✾◈✦◕✼⚚✿◇◇✿✯✷⚛✽♠◆◔☀✸✰♠◆✷✯✶✮▽✪⚝✺✧△◆♠✰✸
concept_103	tg	Tajik	concept_103	Консепсияи_103	♤◎✾◈✧△⚝✺✯✷⚛✽◕✦♠◆◕✦◇✿☼◓★◍✶✮✯✷✯✷✿◇✽⚛✶✮♠◆▲✩☾◑✻⚜◈✾◇✿✩▲✪▽✾◈♣◌♡◉♠◆☾◑▽✪
concept_103	tt	Tatar	concept_103	Концепция_103	✷✯◉♡◇✿✫▼✮✶✷✯⚚✼◇✿☾◑△✧◓☼✬○✾◈✫▼✪▽☆◐⚝✺☾◑◇✿✪▽✽⚛♤◎△✧◑☾✬○☀◔⚛✽✸✰✭●✾◈♡◉◓☼
concept_103	tk	Turkmen	concept_103	Düşünişme_103	◑☾♤◎✹☯☽◒○✬◈✾☾◑◉♡✶✮✻⚜♠◆◔☀☀◔♠◆◔☀☾◑☯✹▲✩★◍○✬✷✯✺⚝●✭⚛✽☼◓◆♠✫▼◕✦☯✹●✭✹☯△✧
concept_103	ur	Urdu	concept_103	تصور_103	◆♠♠◆○✬✰✸☽◒⚜✻♠◆✭●☆◐●✭◉♡✿◇✺⚝✿◇✸✰✼⚚✯✷✾◈☼◓▽✪✽⚛✮✶☼◓☯✹☼◓✩▲✶✮◓☼✽⚛○✬☆◐☯✹
concept_103	ug	Uyghur	concept_103	UNGORT_103	✦◕☼◓✯✷◕✦✹☯☆◐✽⚛☆◐✭●◑☾⚛✽⚝✺✷✯✷✯✸✰☆◐✭●✶✮▼✫⚜✻◆♠◒☽⚜✻✽⚛◎♤✹☯☼◓✯✷⚛✽◍★✪▽✾◈
